user_id,product_id,event_type,timestamp
307,103,purchase,2025-08-17 17:25:20.006287
188,243,purchase,2025-10-24 17:25:20.006287
70,7,add_to_cart,2025-11-06 17:25:20.006287
293,172,click,2025-12-07 17:25:20.006287
287,256,click,2025-07-17 17:25:20.006287
482,247,click,2025-10-01 17:25:20.006287
169,192,click,2025-10-01 17:25:20.006287
62,114,click,2025-08-08 17:25:20.006287
349,23,add_to_cart,2025-10-07 17:25:20.006287
442,276,click,2025-12-12 17:25:20.006287
14,136,click,2025-10-16 17:25:20.006287
164,195,click,2025-08-12 17:25:20.006287
420,258,purchase,2025-11-10 17:25:20.006287
245,278,click,2025-11-05 17:25:20.006287
335,70,click,2025-09-04 17:25:20.006287
8,36,purchase,2025-07-03 17:25:20.006287
154,108,click,2025-09-25 17:25:20.006287
36,24,add_to_cart,2025-07-26 17:25:20.006287
48,140,add_to_cart,2025-10-29 17:25:20.006287
85,22,click,2025-09-10 17:25:20.006287
28,204,click,2025-07-11 17:25:20.006287
196,224,purchase,2025-11-21 17:25:20.006287
446,223,click,2025-12-12 17:25:20.006287
208,81,click,2025-11-28 17:25:20.006287
470,191,click,2025-06-26 17:25:20.006287
204,286,click,2025-08-18 17:25:20.006287
464,147,click,2025-09-10 17:25:20.006287
307,282,purchase,2025-09-23 17:25:20.006287
104,11,purchase,2025-10-04 17:25:20.006287
230,276,click,2025-10-12 17:25:20.006287
426,56,click,2025-08-27 17:25:20.006287
101,173,click,2025-11-19 17:25:20.006287
29,204,purchase,2025-09-19 17:25:20.006287
127,248,click,2025-07-16 17:25:20.006287
338,266,click,2025-07-07 17:25:20.006287
10,22,add_to_cart,2025-10-27 17:25:20.006287
106,24,click,2025-07-31 17:25:20.006287
167,194,click,2025-08-29 17:25:20.006287
466,96,click,2025-09-18 17:25:20.006287
257,263,add_to_cart,2025-08-07 17:25:20.006287
295,72,add_to_cart,2025-09-21 17:25:20.006287
277,243,add_to_cart,2025-09-03 17:25:20.006287
65,38,click,2025-08-28 17:25:20.006287
271,89,click,2025-08-18 17:25:20.006287
388,28,add_to_cart,2025-09-19 17:25:20.006287
188,92,purchase,2025-10-21 17:25:20.006287
317,54,click,2025-07-14 17:25:20.006287
404,159,click,2025-09-17 17:25:20.006287
138,228,add_to_cart,2025-07-25 17:25:20.006287
343,41,click,2025-11-08 17:25:20.006287
105,37,click,2025-09-02 17:25:20.006287
34,125,click,2025-11-23 17:25:20.006287
380,179,purchase,2025-09-24 17:25:20.006287
110,37,add_to_cart,2025-09-19 17:25:20.006287
432,101,click,2025-10-24 17:25:20.006287
33,31,add_to_cart,2025-07-22 17:25:20.006287
354,190,click,2025-12-12 17:25:20.006287
231,146,click,2025-07-12 17:25:20.006287
317,90,click,2025-06-26 17:25:20.006287
266,6,click,2025-09-02 17:25:20.006287
182,139,purchase,2025-11-25 17:25:20.006287
340,95,click,2025-10-23 17:25:20.006287
65,119,click,2025-08-12 17:25:20.006287
333,120,purchase,2025-08-29 17:25:20.006287
1,123,click,2025-10-25 17:25:20.006287
133,285,click,2025-07-23 17:25:20.006287
80,179,click,2025-07-24 17:25:20.006287
271,7,purchase,2025-11-02 17:25:20.006287
241,127,click,2025-08-31 17:25:20.006287
28,77,click,2025-07-17 17:25:20.006287
223,234,click,2025-08-25 17:25:20.006287
23,74,purchase,2025-08-04 17:25:20.006287
496,271,add_to_cart,2025-07-14 17:25:20.006287
109,120,click,2025-06-24 17:25:20.006287
107,35,add_to_cart,2025-06-25 17:25:20.006287
145,207,add_to_cart,2025-09-16 17:25:20.006287
369,270,add_to_cart,2025-09-16 17:25:20.006287
354,93,add_to_cart,2025-07-06 17:25:20.006287
397,177,click,2025-07-29 17:25:20.006287
398,274,add_to_cart,2025-11-17 17:25:20.006287
139,179,add_to_cart,2025-10-20 17:25:20.006287
284,129,click,2025-10-22 17:25:20.006287
298,125,click,2025-07-04 17:25:20.006287
480,27,click,2025-10-06 17:25:20.006287
99,64,add_to_cart,2025-10-24 17:25:20.006287
317,60,add_to_cart,2025-12-02 17:25:20.006287
123,219,click,2025-11-25 17:25:20.006287
320,217,add_to_cart,2025-09-03 17:25:20.006287
287,169,add_to_cart,2025-12-02 17:25:20.006287
81,149,purchase,2025-10-24 17:25:20.006287
495,270,click,2025-08-23 17:25:20.006287
457,116,click,2025-09-11 17:25:20.006287
10,245,add_to_cart,2025-08-11 17:25:20.006287
8,148,click,2025-09-22 17:25:20.006287
405,92,click,2025-09-13 17:25:20.006287
205,85,click,2025-06-23 17:25:20.006287
315,87,add_to_cart,2025-08-27 17:25:20.006287
434,120,click,2025-07-02 17:25:20.006287
197,24,click,2025-09-06 17:25:20.006287
198,89,click,2025-06-30 17:25:20.006287
30,37,click,2025-06-23 17:25:20.006287
479,271,purchase,2025-07-13 17:25:20.006287
401,12,click,2025-12-14 17:25:20.006287
459,95,click,2025-11-24 17:25:20.006287
20,31,click,2025-08-10 17:25:20.006287
48,233,click,2025-09-11 17:25:20.006287
457,300,purchase,2025-08-15 17:25:20.006287
130,286,purchase,2025-09-27 17:25:20.006287
293,35,click,2025-11-10 17:25:20.006287
385,21,click,2025-09-26 17:25:20.006287
132,111,click,2025-10-28 17:25:20.006287
356,145,click,2025-12-13 17:25:20.006287
54,12,add_to_cart,2025-11-23 17:25:20.006287
378,244,click,2025-09-06 17:25:20.006287
281,146,add_to_cart,2025-07-13 17:25:20.006287
387,239,add_to_cart,2025-08-29 17:25:20.006287
265,92,click,2025-09-02 17:25:20.006287
470,115,add_to_cart,2025-10-05 17:25:20.006287
215,15,add_to_cart,2025-11-13 17:25:20.006287
460,272,click,2025-08-12 17:25:20.006287
458,22,purchase,2025-10-09 17:25:20.006287
290,118,add_to_cart,2025-10-06 17:25:20.006287
43,95,click,2025-12-05 17:25:20.006287
74,257,purchase,2025-08-02 17:25:20.006287
350,262,add_to_cart,2025-11-26 17:25:20.006287
278,87,click,2025-10-15 17:25:20.006287
326,58,click,2025-06-28 17:25:20.006287
242,230,purchase,2025-09-04 17:25:20.006287
130,108,click,2025-09-15 17:25:20.007671
350,19,click,2025-10-02 17:25:20.007671
194,141,click,2025-08-24 17:25:20.007671
32,160,click,2025-08-17 17:25:20.007671
106,100,add_to_cart,2025-12-09 17:25:20.007671
400,265,click,2025-07-31 17:25:20.007671
204,238,click,2025-07-01 17:25:20.007671
1,238,purchase,2025-12-12 17:25:20.007671
245,49,add_to_cart,2025-09-05 17:25:20.007671
72,165,purchase,2025-11-27 17:25:20.007671
432,287,click,2025-08-28 17:25:20.007671
306,59,add_to_cart,2025-07-03 17:25:20.007671
397,183,add_to_cart,2025-11-24 17:25:20.007671
15,147,click,2025-09-04 17:25:20.007671
53,96,add_to_cart,2025-08-09 17:25:20.007671
428,43,click,2025-08-25 17:25:20.007671
8,257,click,2025-07-20 17:25:20.007671
330,213,add_to_cart,2025-08-03 17:25:20.007671
46,189,click,2025-12-09 17:25:20.007671
325,131,add_to_cart,2025-09-30 17:25:20.007671
114,300,click,2025-11-23 17:25:20.007671
147,289,add_to_cart,2025-09-17 17:25:20.007671
495,137,click,2025-11-28 17:25:20.007671
166,30,click,2025-08-21 17:25:20.007671
379,146,click,2025-10-06 17:25:20.007671
139,105,click,2025-10-11 17:25:20.007671
117,287,add_to_cart,2025-10-24 17:25:20.007671
299,191,add_to_cart,2025-07-22 17:25:20.007671
276,178,click,2025-07-27 17:25:20.007671
404,239,click,2025-11-21 17:25:20.007671
277,1,click,2025-11-13 17:25:20.007671
338,110,add_to_cart,2025-06-23 17:25:20.007671
313,275,click,2025-11-07 17:25:20.007671
178,234,click,2025-08-16 17:25:20.007671
330,64,click,2025-08-26 17:25:20.007671
354,244,click,2025-08-30 17:25:20.007671
154,53,click,2025-08-05 17:25:20.007671
414,262,click,2025-08-25 17:25:20.007671
201,17,click,2025-07-20 17:25:20.007671
366,234,click,2025-10-18 17:25:20.007671
115,73,click,2025-08-18 17:25:20.007671
159,91,click,2025-09-30 17:25:20.007671
42,6,click,2025-12-02 17:25:20.007671
247,198,click,2025-10-23 17:25:20.007671
68,196,add_to_cart,2025-06-26 17:25:20.007671
445,296,purchase,2025-06-21 17:25:20.007671
445,137,add_to_cart,2025-06-30 17:25:20.007671
326,267,click,2025-09-15 17:25:20.007671
334,116,add_to_cart,2025-08-11 17:25:20.007671
196,43,click,2025-08-09 17:25:20.007671
90,231,click,2025-08-08 17:25:20.007671
111,58,click,2025-10-05 17:25:20.007671
368,206,click,2025-07-28 17:25:20.007671
359,294,click,2025-07-22 17:25:20.007671
145,94,click,2025-10-26 17:25:20.007671
275,36,click,2025-08-12 17:25:20.007671
179,230,purchase,2025-12-14 17:25:20.007671
241,227,purchase,2025-12-06 17:25:20.007671
326,183,purchase,2025-08-20 17:25:20.007671
319,262,click,2025-11-16 17:25:20.007671
477,131,purchase,2025-10-12 17:25:20.007671
331,65,add_to_cart,2025-08-29 17:25:20.007671
464,186,purchase,2025-11-02 17:25:20.007671
414,117,click,2025-11-04 17:25:20.007671
153,186,add_to_cart,2025-12-13 17:25:20.007671
104,274,click,2025-08-27 17:25:20.007671
75,151,click,2025-07-11 17:25:20.007671
128,151,click,2025-07-04 17:25:20.007671
199,36,purchase,2025-11-18 17:25:20.007671
154,95,click,2025-10-26 17:25:20.007671
56,134,click,2025-08-23 17:25:20.007671
278,162,purchase,2025-08-13 17:25:20.007671
345,44,click,2025-12-03 17:25:20.007671
19,300,purchase,2025-11-06 17:25:20.007671
159,283,add_to_cart,2025-07-15 17:25:20.007671
26,240,click,2025-09-03 17:25:20.007671
426,52,click,2025-07-11 17:25:20.007671
169,281,click,2025-07-17 17:25:20.007671
484,74,purchase,2025-11-08 17:25:20.007671
23,295,purchase,2025-09-02 17:25:20.007671
47,238,click,2025-08-28 17:25:20.007671
13,167,click,2025-11-30 17:25:20.007671
217,140,click,2025-08-28 17:25:20.007671
322,139,add_to_cart,2025-10-22 17:25:20.007671
194,235,click,2025-06-22 17:25:20.007671
144,3,click,2025-08-11 17:25:20.007671
73,256,add_to_cart,2025-09-27 17:25:20.007671
156,278,click,2025-10-25 17:25:20.007671
77,4,click,2025-10-28 17:25:20.007671
419,270,add_to_cart,2025-10-29 17:25:20.007671
169,212,click,2025-10-03 17:25:20.007671
461,216,click,2025-09-25 17:25:20.007671
287,270,add_to_cart,2025-11-08 17:25:20.007671
85,16,click,2025-11-29 17:25:20.007671
416,64,add_to_cart,2025-11-05 17:25:20.007671
182,239,purchase,2025-10-23 17:25:20.007671
482,16,add_to_cart,2025-11-06 17:25:20.007671
456,52,add_to_cart,2025-11-15 17:25:20.007671
315,19,add_to_cart,2025-09-17 17:25:20.007671
297,93,click,2025-07-15 17:25:20.007671
112,261,click,2025-10-01 17:25:20.007671
450,298,click,2025-07-23 17:25:20.007671
230,17,add_to_cart,2025-11-11 17:25:20.007671
96,111,click,2025-08-15 17:25:20.007671
438,94,click,2025-08-18 17:25:20.007671
168,10,add_to_cart,2025-10-21 17:25:20.007671
378,212,click,2025-08-21 17:25:20.007671
156,237,add_to_cart,2025-11-16 17:25:20.007671
421,254,click,2025-06-26 17:25:20.007671
105,16,click,2025-10-02 17:25:20.007671
193,144,click,2025-10-25 17:25:20.007671
489,42,click,2025-10-22 17:25:20.007671
330,3,click,2025-07-31 17:25:20.007671
439,156,click,2025-11-12 17:25:20.007671
132,173,click,2025-07-10 17:25:20.007671
355,24,add_to_cart,2025-06-21 17:25:20.007671
382,275,click,2025-07-13 17:25:20.007671
138,75,add_to_cart,2025-08-31 17:25:20.007671
431,40,add_to_cart,2025-11-09 17:25:20.007671
331,40,click,2025-07-09 17:25:20.007671
270,62,click,2025-11-11 17:25:20.007671
38,238,click,2025-09-22 17:25:20.007671
396,245,purchase,2025-11-14 17:25:20.007671
45,18,purchase,2025-12-08 17:25:20.007671
401,140,click,2025-07-06 17:25:20.007671
464,82,click,2025-11-23 17:25:20.007671
163,189,purchase,2025-09-14 17:25:20.007671
450,108,add_to_cart,2025-07-03 17:25:20.007671
331,234,click,2025-11-27 17:25:20.007671
253,268,click,2025-11-01 17:25:20.007671
169,104,click,2025-11-10 17:25:20.007671
451,134,add_to_cart,2025-06-22 17:25:20.007671
285,33,add_to_cart,2025-10-21 17:25:20.007671
274,237,click,2025-10-13 17:25:20.007671
20,178,click,2025-10-15 17:25:20.007671
239,12,purchase,2025-10-18 17:25:20.007671
270,229,add_to_cart,2025-12-15 17:25:20.007671
418,269,click,2025-09-10 17:25:20.007671
433,131,click,2025-09-30 17:25:20.007671
310,249,click,2025-12-11 17:25:20.007671
31,58,click,2025-07-22 17:25:20.007671
314,4,click,2025-10-19 17:25:20.007671
104,236,click,2025-10-20 17:25:20.007671
170,173,purchase,2025-06-29 17:25:20.008685
186,36,add_to_cart,2025-10-04 17:25:20.008685
128,279,click,2025-08-04 17:25:20.008685
210,237,purchase,2025-09-22 17:25:20.008685
414,275,add_to_cart,2025-11-24 17:25:20.008685
281,296,click,2025-10-24 17:25:20.008685
447,58,purchase,2025-10-20 17:25:20.008685
253,18,click,2025-08-12 17:25:20.008685
19,36,add_to_cart,2025-09-04 17:25:20.008685
200,129,click,2025-08-26 17:25:20.008685
220,1,click,2025-10-26 17:25:20.008685
136,64,click,2025-12-11 17:25:20.008685
223,62,click,2025-07-19 17:25:20.008685
3,146,click,2025-08-24 17:25:20.008685
451,272,purchase,2025-08-03 17:25:20.008685
236,17,add_to_cart,2025-10-13 17:25:20.008685
342,280,click,2025-11-20 17:25:20.008685
465,98,click,2025-11-21 17:25:20.008685
228,227,purchase,2025-10-08 17:25:20.008685
401,243,click,2025-07-09 17:25:20.008685
142,201,click,2025-12-08 17:25:20.008685
499,179,add_to_cart,2025-12-07 17:25:20.008685
9,270,purchase,2025-10-23 17:25:20.008685
190,234,add_to_cart,2025-11-26 17:25:20.008685
350,112,click,2025-06-27 17:25:20.008685
405,66,click,2025-06-30 17:25:20.008685
460,245,add_to_cart,2025-06-29 17:25:20.008685
165,245,purchase,2025-07-30 17:25:20.008685
480,72,purchase,2025-08-26 17:25:20.008685
139,49,click,2025-08-11 17:25:20.008685
276,190,add_to_cart,2025-06-28 17:25:20.008685
291,293,click,2025-08-02 17:25:20.008685
53,177,click,2025-06-25 17:25:20.008685
175,161,click,2025-11-12 17:25:20.008685
110,150,purchase,2025-10-09 17:25:20.008685
203,70,click,2025-07-26 17:25:20.008685
436,33,click,2025-07-23 17:25:20.008685
136,284,purchase,2025-07-30 17:25:20.008685
4,260,click,2025-07-22 17:25:20.008685
155,77,click,2025-10-04 17:25:20.008685
172,110,add_to_cart,2025-11-21 17:25:20.008685
424,139,add_to_cart,2025-07-19 17:25:20.008685
358,35,click,2025-07-04 17:25:20.008685
47,235,purchase,2025-07-31 17:25:20.008685
94,200,click,2025-09-26 17:25:20.008685
428,151,purchase,2025-10-25 17:25:20.008685
48,34,add_to_cart,2025-09-30 17:25:20.008685
240,124,click,2025-10-09 17:25:20.008685
347,32,add_to_cart,2025-11-18 17:25:20.008685
213,272,click,2025-07-11 17:25:20.008685
436,124,click,2025-06-25 17:25:20.008685
340,78,purchase,2025-07-01 17:25:20.008685
324,76,click,2025-07-20 17:25:20.008685
139,60,click,2025-07-26 17:25:20.008685
205,85,click,2025-08-07 17:25:20.008685
381,80,click,2025-09-26 17:25:20.008685
73,172,purchase,2025-09-10 17:25:20.008685
4,258,purchase,2025-12-08 17:25:20.008685
76,279,click,2025-08-01 17:25:20.008685
329,221,click,2025-08-16 17:25:20.008685
77,46,click,2025-09-17 17:25:20.008685
304,73,click,2025-08-08 17:25:20.008685
256,54,click,2025-07-04 17:25:20.008685
410,221,click,2025-07-29 17:25:20.008685
102,9,click,2025-11-27 17:25:20.008685
106,172,add_to_cart,2025-11-19 17:25:20.008685
333,84,purchase,2025-07-17 17:25:20.008685
39,12,add_to_cart,2025-11-30 17:25:20.008685
476,32,add_to_cart,2025-12-14 17:25:20.008685
314,289,click,2025-07-20 17:25:20.008685
275,272,purchase,2025-12-06 17:25:20.008685
88,178,purchase,2025-09-01 17:25:20.008685
211,114,purchase,2025-11-29 17:25:20.008685
369,26,click,2025-12-09 17:25:20.008685
77,237,add_to_cart,2025-10-31 17:25:20.008685
77,172,add_to_cart,2025-06-21 17:25:20.008685
442,233,click,2025-12-06 17:25:20.008685
28,37,purchase,2025-11-30 17:25:20.008685
245,265,click,2025-12-15 17:25:20.008685
66,13,click,2025-08-01 17:25:20.008685
266,106,click,2025-12-03 17:25:20.008685
382,126,click,2025-06-23 17:25:20.008685
470,130,purchase,2025-07-25 17:25:20.008685
205,256,click,2025-06-30 17:25:20.008685
58,115,click,2025-11-16 17:25:20.008685
201,299,add_to_cart,2025-10-05 17:25:20.008685
225,124,click,2025-12-05 17:25:20.008685
142,256,add_to_cart,2025-08-25 17:25:20.008685
381,139,add_to_cart,2025-06-19 17:25:20.008685
368,206,click,2025-10-02 17:25:20.008685
84,47,purchase,2025-10-29 17:25:20.008685
143,217,click,2025-12-09 17:25:20.008685
352,123,add_to_cart,2025-12-15 17:25:20.008685
33,31,purchase,2025-09-20 17:25:20.008685
401,55,add_to_cart,2025-11-14 17:25:20.008685
152,153,click,2025-10-15 17:25:20.008685
158,286,click,2025-07-26 17:25:20.008685
446,36,add_to_cart,2025-09-15 17:25:20.008685
141,285,purchase,2025-09-29 17:25:20.008685
446,256,click,2025-09-30 17:25:20.008685
251,178,click,2025-11-12 17:25:20.008685
303,36,click,2025-07-21 17:25:20.008685
112,254,add_to_cart,2025-08-20 17:25:20.008685
144,162,click,2025-11-22 17:25:20.008685
450,21,purchase,2025-11-18 17:25:20.008685
209,294,purchase,2025-12-05 17:25:20.008685
224,75,click,2025-07-11 17:25:20.008685
43,207,click,2025-11-08 17:25:20.008685
264,178,add_to_cart,2025-08-09 17:25:20.008685
244,37,click,2025-08-17 17:25:20.008685
3,120,click,2025-07-08 17:25:20.008685
125,118,click,2025-08-29 17:25:20.008685
268,1,click,2025-10-12 17:25:20.008685
84,209,click,2025-06-27 17:25:20.008685
16,208,add_to_cart,2025-10-13 17:25:20.008685
334,154,add_to_cart,2025-12-07 17:25:20.008685
464,250,purchase,2025-11-14 17:25:20.008685
59,171,click,2025-10-23 17:25:20.008685
177,107,click,2025-08-13 17:25:20.008685
63,143,click,2025-11-20 17:25:20.008685
446,8,click,2025-10-15 17:25:20.008685
491,94,click,2025-08-29 17:25:20.008685
49,97,click,2025-06-29 17:25:20.008685
307,7,click,2025-06-23 17:25:20.008685
246,274,click,2025-08-04 17:25:20.008685
289,12,click,2025-08-20 17:25:20.008685
286,2,click,2025-11-16 17:25:20.008685
443,7,click,2025-07-18 17:25:20.008685
332,12,purchase,2025-09-04 17:25:20.008685
15,57,click,2025-11-21 17:25:20.008685
338,78,click,2025-07-28 17:25:20.008685
255,74,click,2025-07-16 17:25:20.008685
92,233,click,2025-11-29 17:25:20.008685
279,279,purchase,2025-08-30 17:25:20.008685
206,30,click,2025-11-19 17:25:20.008685
94,95,add_to_cart,2025-07-30 17:25:20.008685
225,56,click,2025-08-04 17:25:20.008685
301,10,add_to_cart,2025-09-28 17:25:20.008685
318,147,purchase,2025-11-09 17:25:20.009976
463,87,add_to_cart,2025-08-26 17:25:20.009976
199,253,click,2025-09-01 17:25:20.009976
271,187,add_to_cart,2025-08-18 17:25:20.009976
500,233,click,2025-07-04 17:25:20.009976
234,253,click,2025-10-18 17:25:20.009976
46,224,add_to_cart,2025-12-06 17:25:20.009976
64,4,purchase,2025-12-15 17:25:20.009976
230,112,click,2025-10-25 17:25:20.009976
430,193,add_to_cart,2025-07-23 17:25:20.009976
440,141,click,2025-09-20 17:25:20.009976
249,140,click,2025-12-11 17:25:20.009976
246,95,purchase,2025-08-10 17:25:20.009976
428,41,click,2025-09-05 17:25:20.009976
75,2,click,2025-08-20 17:25:20.009976
157,278,click,2025-08-21 17:25:20.009976
223,150,add_to_cart,2025-09-04 17:25:20.009976
190,41,click,2025-09-14 17:25:20.009976
473,116,click,2025-10-29 17:25:20.009976
52,120,click,2025-11-13 17:25:20.009976
438,237,purchase,2025-09-04 17:25:20.009976
88,270,add_to_cart,2025-11-21 17:25:20.009976
313,291,add_to_cart,2025-11-02 17:25:20.009976
339,9,add_to_cart,2025-09-16 17:25:20.009976
66,239,click,2025-08-17 17:25:20.009976
150,118,click,2025-08-27 17:25:20.009976
20,10,click,2025-10-11 17:25:20.009976
33,25,click,2025-08-10 17:25:20.009976
328,173,click,2025-07-16 17:25:20.009976
281,225,add_to_cart,2025-06-26 17:25:20.009976
46,11,click,2025-11-23 17:25:20.009976
73,101,click,2025-09-07 17:25:20.009976
354,265,click,2025-06-30 17:25:20.009976
313,83,click,2025-09-20 17:25:20.009976
343,276,click,2025-08-18 17:25:20.009976
133,261,add_to_cart,2025-07-08 17:25:20.009976
55,221,click,2025-08-17 17:25:20.009976
61,219,click,2025-11-18 17:25:20.009976
345,89,add_to_cart,2025-12-08 17:25:20.009976
8,15,click,2025-07-12 17:25:20.009976
272,246,add_to_cart,2025-08-26 17:25:20.009976
246,176,click,2025-07-26 17:25:20.009976
176,4,add_to_cart,2025-12-01 17:25:20.009976
493,21,click,2025-11-09 17:25:20.009976
116,208,add_to_cart,2025-07-22 17:25:20.009976
317,137,click,2025-08-31 17:25:20.009976
271,216,click,2025-06-20 17:25:20.009976
193,117,add_to_cart,2025-08-18 17:25:20.009976
150,179,click,2025-09-22 17:25:20.009976
131,246,click,2025-07-06 17:25:20.009976
102,128,click,2025-08-20 17:25:20.009976
310,78,click,2025-09-15 17:25:20.009976
270,229,add_to_cart,2025-11-10 17:25:20.009976
292,293,add_to_cart,2025-09-27 17:25:20.009976
210,262,click,2025-12-04 17:25:20.009976
495,82,click,2025-11-18 17:25:20.009976
361,66,purchase,2025-11-13 17:25:20.009976
338,96,click,2025-10-02 17:25:20.009976
67,145,add_to_cart,2025-09-28 17:25:20.009976
10,65,click,2025-09-28 17:25:20.009976
49,9,purchase,2025-10-27 17:25:20.009976
487,186,click,2025-11-17 17:25:20.009976
111,158,click,2025-10-19 17:25:20.009976
321,31,click,2025-11-20 17:25:20.009976
219,151,add_to_cart,2025-11-23 17:25:20.009976
57,242,click,2025-11-29 17:25:20.009976
283,156,add_to_cart,2025-08-05 17:25:20.009976
459,59,click,2025-10-18 17:25:20.009976
113,10,click,2025-07-25 17:25:20.009976
133,124,add_to_cart,2025-09-04 17:25:20.009976
71,282,click,2025-09-13 17:25:20.009976
83,237,click,2025-07-20 17:25:20.009976
57,17,click,2025-12-11 17:25:20.009976
376,23,purchase,2025-11-20 17:25:20.009976
349,9,click,2025-06-28 17:25:20.009976
271,207,click,2025-08-26 17:25:20.009976
483,45,click,2025-08-12 17:25:20.009976
111,27,click,2025-09-21 17:25:20.009976
357,188,click,2025-08-29 17:25:20.009976
375,140,add_to_cart,2025-12-14 17:25:20.009976
76,9,click,2025-11-02 17:25:20.009976
158,234,add_to_cart,2025-09-01 17:25:20.009976
20,92,click,2025-07-15 17:25:20.009976
421,77,purchase,2025-08-29 17:25:20.009976
131,244,purchase,2025-11-02 17:25:20.009976
329,155,click,2025-07-22 17:25:20.009976
122,218,click,2025-10-28 17:25:20.009976
41,285,add_to_cart,2025-09-16 17:25:20.009976
167,150,click,2025-09-26 17:25:20.009976
410,88,click,2025-08-04 17:25:20.009976
130,106,purchase,2025-07-18 17:25:20.009976
23,294,click,2025-09-25 17:25:20.009976
279,95,click,2025-11-03 17:25:20.009976
251,253,add_to_cart,2025-11-02 17:25:20.009976
469,39,click,2025-10-11 17:25:20.009976
400,255,click,2025-11-01 17:25:20.009976
9,54,click,2025-11-27 17:25:20.009976
13,243,click,2025-12-12 17:25:20.009976
412,110,purchase,2025-09-10 17:25:20.009976
411,254,purchase,2025-09-09 17:25:20.009976
307,112,click,2025-09-11 17:25:20.009976
320,174,add_to_cart,2025-08-01 17:25:20.009976
52,189,click,2025-09-06 17:25:20.009976
209,221,add_to_cart,2025-10-29 17:25:20.009976
38,249,click,2025-07-05 17:25:20.009976
100,52,click,2025-11-28 17:25:20.009976
193,162,click,2025-11-06 17:25:20.009976
402,35,click,2025-10-12 17:25:20.009976
191,37,click,2025-07-17 17:25:20.009976
51,111,click,2025-08-24 17:25:20.009976
393,177,purchase,2025-06-29 17:25:20.009976
141,9,purchase,2025-10-24 17:25:20.009976
168,275,add_to_cart,2025-10-15 17:25:20.009976
311,121,click,2025-08-12 17:25:20.009976
109,105,click,2025-08-24 17:25:20.009976
207,156,click,2025-07-06 17:25:20.009976
427,26,click,2025-10-16 17:25:20.009976
300,296,click,2025-07-29 17:25:20.009976
110,25,click,2025-10-28 17:25:20.009976
196,69,click,2025-07-19 17:25:20.009976
417,151,add_to_cart,2025-09-17 17:25:20.009976
152,65,add_to_cart,2025-10-09 17:25:20.009976
420,150,click,2025-10-06 17:25:20.009976
243,245,add_to_cart,2025-07-18 17:25:20.009976
128,58,click,2025-09-12 17:25:20.009976
105,156,click,2025-08-03 17:25:20.009976
10,112,click,2025-08-12 17:25:20.009976
356,123,add_to_cart,2025-11-24 17:25:20.009976
148,203,click,2025-09-04 17:25:20.009976
489,4,click,2025-11-06 17:25:20.009976
365,129,click,2025-07-22 17:25:20.009976
364,26,click,2025-10-24 17:25:20.009976
459,289,click,2025-11-16 17:25:20.009976
140,27,add_to_cart,2025-07-15 17:25:20.009976
190,42,click,2025-08-15 17:25:20.009976
402,71,add_to_cart,2025-06-30 17:25:20.009976
94,64,click,2025-08-18 17:25:20.009976
492,25,click,2025-07-19 17:25:20.009976
496,72,add_to_cart,2025-10-16 17:25:20.009976
229,268,click,2025-10-04 17:25:20.009976
63,95,click,2025-10-31 17:25:20.009976
340,117,click,2025-10-19 17:25:20.009976
25,164,add_to_cart,2025-11-17 17:25:20.009976
268,278,add_to_cart,2025-10-24 17:25:20.009976
405,65,click,2025-07-23 17:25:20.009976
281,260,click,2025-07-10 17:25:20.009976
11,228,add_to_cart,2025-11-14 17:25:20.009976
320,200,click,2025-12-07 17:25:20.009976
201,220,click,2025-11-09 17:25:20.009976
126,180,add_to_cart,2025-12-08 17:25:20.009976
306,228,add_to_cart,2025-07-17 17:25:20.009976
190,252,click,2025-10-09 17:25:20.009976
89,299,add_to_cart,2025-10-25 17:25:20.009976
355,4,click,2025-10-31 17:25:20.009976
116,141,add_to_cart,2025-11-29 17:25:20.009976
352,166,click,2025-11-25 17:25:20.009976
177,254,click,2025-10-29 17:25:20.009976
14,153,click,2025-12-07 17:25:20.009976
257,67,click,2025-12-11 17:25:20.009976
209,55,click,2025-12-10 17:25:20.009976
281,96,add_to_cart,2025-06-23 17:25:20.009976
443,167,click,2025-10-31 17:25:20.009976
328,62,add_to_cart,2025-09-10 17:25:20.009976
325,174,click,2025-08-26 17:25:20.009976
389,253,add_to_cart,2025-09-06 17:25:20.009976
105,112,click,2025-08-07 17:25:20.009976
483,215,click,2025-07-10 17:25:20.009976
147,239,click,2025-08-15 17:25:20.009976
279,227,click,2025-09-04 17:25:20.009976
9,230,click,2025-08-03 17:25:20.009976
118,233,click,2025-11-30 17:25:20.009976
94,163,purchase,2025-09-15 17:25:20.009976
434,126,purchase,2025-08-16 17:25:20.009976
144,253,add_to_cart,2025-07-26 17:25:20.009976
289,199,click,2025-12-09 17:25:20.009976
386,197,add_to_cart,2025-09-08 17:25:20.009976
14,122,click,2025-08-26 17:25:20.009976
494,264,click,2025-07-03 17:25:20.010987
257,54,click,2025-08-02 17:25:20.010987
346,135,click,2025-09-09 17:25:20.010987
186,151,click,2025-08-09 17:25:20.010987
345,100,click,2025-07-22 17:25:20.010987
400,234,click,2025-11-27 17:25:20.010987
207,32,add_to_cart,2025-09-20 17:25:20.010987
346,62,purchase,2025-12-12 17:25:20.010987
431,196,click,2025-08-08 17:25:20.010987
